"Marital.status","Application.mode","Application.order","Course","Daytime.evening.attendance.","Previous.qualification","Previous.qualification..grade.","Mother.s.qualification","Father.s.qualification","Mother.s.occupation","Father.s.occupation","Admission.grade","Displaced","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"1","17","4","9147","daytime","1",135,"19","1","0","0",128.7,1,0,1,"male",0,22,0,0,5,10,0,0,0,7.6,2.6,0.32,"Dropout"
"1","17","3","9119","daytime","1",115,"0","1","3","3",116.1,1,0,0,"male",0,18,0,0,5,7,5,13.5714285714286,0,12.4,0.5,1.79,"Dropout"
"1","39","1","171","daytime","1",110,"0","0","5","0",100,1,0,1,"male",0,27,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"2","43","1","9991","evening","1",140,"37","37","9","9",130,1,0,1,"male",0,30,0,7,10,12,8,12,0,9.4,-0.8,-3.12,"Graduate"
"1","39","1","9130","daytime","0",150,"1","0","4","0",150,0,0,1,"male",0,28,0,0,6,8,1,10,1,16.2,0.3,-0.92,"Dropout"
"1","1","1","9238","daytime","1",133,"1","19","9","9",132,0,0,1,"male",1,20,0,0,6,9,6,11.5714285714286,0,16.2,0.3,-0.92,"Graduate"
"1","43","1","9254","daytime","1",110,"0","19","9","9",125,0,0,0,"male",0,31,0,3,7,12,5,12,0,7.6,2.6,0.32,"Dropout"
"1","17","1","9119","daytime","1",126,"1","1","9","9",116.2,0,1,0,"male",0,21,0,0,5,8,2,11.5,2,7.6,2.6,0.32,"Dropout"
"1","39","2","9670","daytime","0",133.1,"0","0","0","0",100,1,0,0,"male",0,27,0,0,5,6,3,10.6666666666667,1,7.6,2.6,0.32,"Dropout"
"1","1","6","9773","daytime","1",136,"38","38","9","9",132.9,1,0,1,"male",0,19,0,0,6,13,5,11.8,0,7.6,2.6,0.32,"Graduate"
"1","0","1","9003","daytime","0",140,"19","19","4","0",140,1,0,0,"male",0,21,0,0,6,10,0,0,0,16.2,0.3,-0.92,"Dropout"
"1","43","1","9670","daytime","1",160,"0","0","0","0",100.1,0,0,0,"male",0,35,0,4,9,9,4,12.25,0,7.6,2.6,0.32,"Dropout"
"1","39","1","9085","daytime","1",133.1,"37","0","0","7",128.2,0,0,1,"male",0,28,0,0,5,10,3,11.3333333333333,0,7.6,2.6,0.32,"Dropout"
"1","1","3","9773","daytime","1",142,"0","1","5","0",136.1,1,0,0,"male",0,19,1,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","1","1","9070","daytime","1",131,"0","19","4","0",130.3,1,0,1,"male",1,20,0,0,6,8,6,12.6666666666667,2,16.2,0.3,-0.92,"Graduate"
"1","39","1","9085","daytime","1",110,"0","1","5","0",142.5,0,1,0,"male",0,37,0,3,7,7,3,11.6666666666667,0,8.9,1.4,3.51,"Dropout"
"1","1","1","9254","daytime","1",124,"37","38","9","0",114.6,1,0,1,"male",0,19,0,0,6,12,1,13,0,7.6,2.6,0.32,"Dropout"
"1","39","1","9500","daytime","1",120,"37","37","9","0",108.5,0,0,1,"male",0,36,0,0,7,7,0,0,0,13.9,-0.3,0.79,"Dropout"
"1","39","1","9147","daytime","0",133.1,"37","37","9","9",140,0,0,1,"male",0,29,0,0,5,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","39","1","9003","daytime","1",133.1,"38","37","9","0",120,0,0,1,"male",0,30,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,"Graduate"
"1","0","1","9670","daytime","0",133.1,"0","1","3","0",120,0,1,1,"male",0,32,0,0,6,7,0,0,0,11.1,0.6,2.02,"Dropout"
"2","0","1","9003","daytime","0",140,"37","37","4","7",140,0,0,1,"male",0,37,0,0,6,23,2,10.5,1,16.2,0.3,-0.92,"Dropout"
"1","39","1","9119","daytime","1",138.7,"1","0","4","3",111.3,0,0,1,"male",0,27,0,2,6,7,2,11,0,13.9,-0.3,0.79,"Dropout"
"1","1","1","9773","daytime","1",131,"38","1","5","7",131,1,0,1,"male",1,18,0,0,6,8,5,11.8333333333333,0,13.9,-0.3,0.79,"Graduate"
"1","1","1","9500","daytime","1",149,"38","37","9","9",139.5,0,0,1,"male",1,18,0,0,8,8,8,15.3,0,9.4,-0.8,-3.12,"Graduate"
"2","39","2","9003","daytime","0",133.1,"38","19","4","0",110,0,0,0,"male",0,32,2,0,7,9,0,0,0,15.5,2.8,-4.06,"Dropout"
"1","43","1","9003","daytime","1",120,"0","0","0","0",115,0,0,1,"male",0,22,0,0,6,10,0,0,0,16.2,0.3,-0.92,"Dropout"
"0","39","1","9500","daytime","1",133.1,"1","19","3","3",154.3,0,0,1,"female",0,32,0,0,8,0,0,0,0,12.4,0.5,1.79,"Dropout"
"1","17","4","9670","daytime","1",126,"1","1","4","7",115.2,0,0,0,"female",0,19,0,0,6,10,5,13.125,0,10.8,1.4,1.74,"Dropout"
"1","1","1","9773","daytime","1",125,"19","1","9","9",130.6,1,0,1,"female",1,18,0,0,6,6,6,14,0,8.9,1.4,3.51,"Graduate"
"1","1","4","9147","daytime","1",123,"1","1","9","7",117.4,1,0,1,"female",1,18,0,0,5,10,5,11.4,0,8.9,1.4,3.51,"Graduate"
"1","0","1","9147","daytime","0",150,"0","37","0","5",150,1,1,0,"female",0,38,0,0,5,5,0,0,0,15.5,2.8,-4.06,"Dropout"
"1","17","3","9853","daytime","1",132,"0","0","0","0",131.3,1,0,1,"female",0,21,0,0,6,8,4,10.5,0,7.6,2.6,0.32,"Dropout"
"1","1","1","9238","daytime","1",133,"0","37","5","5",120.4,0,0,0,"female",0,21,0,0,6,13,1,13,0,9.4,-0.8,-3.12,"Dropout"
"1","1","4","9500","daytime","1",137,"19","38","9","3",125,1,0,1,"female",0,19,0,0,7,7,6,14.6166666666667,0,7.6,2.6,0.32,"Graduate"
"1","17","1","9254","daytime","1",150,"1","1","9","0",142.7,0,1,1,"female",0,18,0,0,6,12,3,11.3333333333333,0,7.6,2.6,0.32,"Dropout"
"1","0","1","9147","daytime","0",130,"37","37","9","9",130,0,0,1,"female",0,25,0,0,5,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","1","6","9500","daytime","1",136,"37","1","5","0",120.8,1,0,1,"female",0,19,5,6,14,22,7,12.1923076923077,5,7.6,2.6,0.32,"Graduate"
"1","17","2","9254","daytime","1",131,"1","19","9","9",130.3,1,0,1,"female",1,18,0,0,6,7,6,12.3333333333333,0,13.9,-0.3,0.79,"Graduate"
"1","17","1","9147","daytime","1",130,"37","37","9","7",119.9,0,0,1,"female",1,19,0,0,5,6,5,11.8333333333333,0,13.9,-0.3,0.79,"Graduate"
"1","1","1","9238","daytime","1",108,"19","38","9","7",110.5,1,0,1,"female",1,22,0,0,6,6,6,12.5,0,12.4,0.5,1.79,"Graduate"
"1","0","1","9003","daytime","0",160,"38","38","0","0",160,1,0,1,"female",0,21,0,0,6,12,6,12.8571428571429,0,15.5,2.8,-4.06,"Graduate"
"1","17","1","9085","daytime","1",113,"19","37","9","9",118.6,1,0,1,"female",1,21,0,0,6,8,6,14.6666666666667,0,8.9,1.4,3.51,"Graduate"
"1","1","1","9853","daytime","1",113,"38","38","3","7",112.3,0,0,1,"female",1,20,0,0,7,7,7,12.8571428571429,0,11.1,0.6,2.02,"Graduate"
"1","1","4","9500","daytime","1",148,"19","19","9","3",125,1,0,1,"female",0,18,0,0,7,7,6,13.9,0,7.6,2.6,0.32,"Graduate"
"1","39","1","9500","daytime","1",130,"19","19","9","0",105.8,0,0,1,"female",0,26,0,0,7,11,3,12.0666666666667,0,13.9,-0.3,0.79,"Dropout"
"1","0","1","9147","daytime","0",133.1,"0","0","0","0",121.5,1,0,1,"female",0,31,0,11,14,14,11,12.5454545454545,0,7.6,2.6,0.32,"Dropout"
"1","17","1","9238","daytime","1",138,"37","38","9","0",134.2,1,0,1,"female",1,18,0,0,6,7,6,14.1428571428571,0,11.1,0.6,2.02,"Graduate"
"0","0","1","9147","daytime","0",130,"19","1","5","5",130,0,0,1,"female",0,35,0,0,5,5,0,0,0,11.1,0.6,2.02,"Dropout"
"1","1","1","9238","daytime","1",115,"19","38","0","7",108.7,0,0,1,"female",1,19,0,0,6,8,6,10.7142857142857,0,15.5,2.8,-4.06,"Graduate"
"1","1","2","9500","daytime","1",147,"0","1","4","3",136.7,0,0,1,"female",0,18,0,0,8,9,8,14.9555555555556,0,11.1,0.6,2.02,"Graduate"
"1","17","1","9085","daytime","1",132,"38","38","4","9",119.1,0,0,1,"female",0,20,0,0,6,16,6,11.8,0,12.4,0.5,1.79,"Graduate"
"1","1","4","171","daytime","1",146,"1","1","9","5",151.3,1,0,1,"female",1,19,0,4,11,16,11,13.25,0,8.9,1.4,3.51,"Graduate"
"1","17","1","9853","daytime","1",133,"38","38","9","9",127.4,0,1,1,"female",1,18,0,0,7,7,7,12.2857142857143,0,16.2,0.3,-0.92,"Graduate"
"1","0","1","9500","daytime","1",124,"19","19","4","9",124,0,0,1,"female",0,23,0,0,8,8,8,12.88625,0,9.4,-0.8,-3.12,"Graduate"
"1","1","1","9070","daytime","1",133.1,"1","1","9","9",155,0,0,1,"female",1,21,0,0,6,6,6,12.6666666666667,0,16.2,0.3,-0.92,"Graduate"
"1","1","1","9147","daytime","1",121,"37","38","9","9",114,0,0,1,"female",1,19,0,0,5,6,5,11.2,0,11.1,0.6,2.02,"Graduate"
"1","0","1","9085","daytime","0",160,"19","37","4","9",160,1,0,1,"female",0,20,0,4,9,9,9,13.8888888888889,0,8.9,1.4,3.51,"Graduate"
"1","1","1","9500","daytime","1",150,"37","37","9","7",136.5,1,0,1,"female",1,18,0,0,8,8,8,14.50125,0,9.4,-0.8,-3.12,"Graduate"
"2","1","5","9500","daytime","1",130,"1","19","4","0",122.3,0,0,1,"female",0,19,0,0,7,7,6,14.35,0,7.6,2.6,0.32,"Graduate"
"1","17","1","9070","daytime","1",133.1,"38","19","5","5",128,0,0,1,"female",1,21,0,0,6,6,6,12.3333333333333,0,9.4,-0.8,-3.12,"Graduate"
"1","1","1","9238","daytime","1",154,"38","38","9","9",156.5,1,0,1,"female",1,18,0,0,6,6,6,14.6666666666667,0,12.7,3.7,-1.7,"Graduate"
"1","1","1","9773","daytime","1",150,"19","38","9","5",143,0,0,1,"female",0,18,0,0,6,6,6,13.6666666666667,0,12.7,3.7,-1.7,"Graduate"
"1","17","5","9500","daytime","1",141,"19","19","9","7",131.9,1,0,1,"female",1,18,0,0,8,8,8,14.02625,0,15.5,2.8,-4.06,"Graduate"
"1","17","2","171","daytime","1",146,"0","0","3","3",155.1,1,0,1,"female",0,18,0,0,0,0,0,0,0,13.9,-0.3,0.79,"Graduate"
"1","1","3","9500","daytime","1",139,"1","19","9","3",130.3,1,0,1,"female",1,18,0,0,8,8,8,14.15375,0,9.4,-0.8,-3.12,"Graduate"
"1","1","6","9500","daytime","1",136,"1","1","4","5",123.3,0,0,0,"female",0,18,8,0,8,8,0,0,8,9.4,-0.8,-3.12,"Dropout"
"1","1","5","9773","daytime","1",110,"19","38","3","5",117.4,1,0,1,"female",0,20,0,0,6,6,6,12.8333333333333,0,11.1,0.6,2.02,"Graduate"
"1","17","4","9500","daytime","1",129,"38","37","9","5",120,1,0,1,"female",0,19,0,0,8,8,7,12.4542857142857,0,10.8,1.4,1.74,"Graduate"
"1","1","4","9500","daytime","1",137,"1","19","4","7",126.7,1,0,1,"female",0,18,0,0,8,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"1","17","3","9500","daytime","1",138,"1","19","0","0",129.3,1,0,1,"female",1,18,0,0,8,11,7,12.94375,0,12.4,0.5,1.79,"Graduate"
"1","1","1","9254","daytime","1",133.1,"38","19","3","3",98.6,0,0,1,"female",0,21,0,0,6,12,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","1","1","9853","daytime","1",136,"38","37","9","9",126.9,1,0,1,"female",1,19,0,0,7,7,7,14.4285714285714,0,11.1,0.6,2.02,"Graduate"
"1","17","1","9238","daytime","1",139,"19","38","4","9",146.7,1,0,1,"female",1,20,0,0,6,7,6,14,0,15.5,2.8,-4.06,"Graduate"
"1","1","1","9500","daytime","1",125,"1","1","9","0",117,0,0,1,"female",1,21,0,0,8,8,8,13.2575,0,9.4,-0.8,-3.12,"Graduate"
"1","0","1","9085","daytime","0",130,"37","38","9","0",130,1,0,1,"female",0,23,0,0,6,7,0,0,0,11.1,0.6,2.02,"Dropout"
"1","17","1","9238","daytime","1",137,"1","38","5","0",125.8,0,0,0,"female",1,18,0,0,6,6,2,11.5,0,12.7,3.7,-1.7,"Dropout"
"2","39","1","9991","evening","0",130,"0","1","0","0",160,0,0,1,"female",0,30,0,0,5,5,5,15.4,0,12.7,3.7,-1.7,"Dropout"
"1","1","1","9085","daytime","1",130,"0","19","4","0",134.2,1,0,1,"female",0,20,5,0,5,5,0,0,5,9.4,-0.8,-3.12,"Dropout"
"2","43","2","9147","daytime","1",160,"37","37","9","9",96,0,0,0,"female",0,29,0,0,5,8,0,0,0,10.8,1.4,1.74,"Dropout"
"1","1","1","9238","daytime","1",136,"19","1","4","3",125.2,1,0,1,"female",0,20,0,0,6,10,6,11.3333333333333,0,7.6,2.6,0.32,"Graduate"
"1","43","1","8014","evening","1",117,"37","37","9","9",100,0,0,1,"female",0,27,0,0,6,6,6,14.3333333333333,0,13.9,-0.3,0.79,"Dropout"
"2","0","1","9147","daytime","0",140,"37","37","9","9",140,0,0,1,"female",0,23,0,0,5,0,0,0,0,7.6,2.6,0.32,"Dropout"
"1","0","1","9070","daytime","1",132,"19","19","0","0",120,0,0,1,"female",1,23,0,0,6,6,6,14.1666666666667,0,11.1,0.6,2.02,"Graduate"
"1","1","3","9500","daytime","1",147,"1","1","4","0",134.3,1,0,1,"female",0,18,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,"Graduate"
"1","1","1","9773","daytime","1",158,"38","38","9","7",144.7,1,0,1,"female",1,19,0,0,6,6,6,14.6666666666667,0,12.7,3.7,-1.7,"Graduate"
"1","17","6","9500","daytime","1",142,"19","37","4","9",131.9,1,0,1,"female",0,19,0,0,8,8,8,14.3875,0,13.9,-0.3,0.79,"Dropout"
"1","1","1","9773","daytime","1",143,"1","38","0","0",136.7,1,0,1,"female",1,18,0,0,6,6,6,14,0,11.1,0.6,2.02,"Dropout"
"1","1","2","9070","daytime","1",135,"1","1","4","7",129.8,1,0,1,"female",0,19,0,0,6,7,6,13,0,9.4,-0.8,-3.12,"Graduate"
"1","1","1","9773","daytime","1",160,"1","38","4","7",146.5,0,0,1,"female",1,18,0,0,6,10,6,13.5,0,13.9,-0.3,0.79,"Graduate"
"1","39","2","9556","daytime","0",133.1,"37","37","3","7",117.8,0,0,1,"female",0,24,0,0,8,9,8,11.9625,0,13.9,-0.3,0.79,"Graduate"
"1","17","2","9556","daytime","1",133.1,"37","38","9","0",106,1,0,1,"female",0,19,0,0,7,12,2,11,0,8.9,1.4,3.51,"Dropout"
"1","17","4","9254","daytime","1",106,"37","19","9","7",116.9,1,0,1,"female",0,20,0,0,6,8,5,12.4,0,11.1,0.6,2.02,"Graduate"
"1","1","2","9773","daytime","1",148,"1","19","9","9",141.7,0,0,1,"female",0,18,0,0,6,6,6,12.6666666666667,0,10.8,1.4,1.74,"Graduate"
"1","1","2","9070","daytime","1",134,"1","19","3","3",127.7,1,0,0,"female",0,18,1,0,6,11,4,11.3333333333333,0,13.9,-0.3,0.79,"Dropout"
"1","1","5","9500","daytime","1",130,"19","1","9","5",122.1,1,0,1,"female",1,19,0,0,8,10,7,13.0375,0,12.4,0.5,1.79,"Graduate"
"1","0","1","9085","daytime","1",150,"0","0","0","0",153.5,1,0,1,"female",0,19,0,0,6,6,6,14.6666666666667,0,13.9,-0.3,0.79,"Dropout"
"1","1","1","171","daytime","1",141,"1","19","5","0",141.4,1,0,1,"female",1,18,0,0,0,0,0,0,0,13.9,-0.3,0.79,"Graduate"
"1","1","1","9773","daytime","1",140,"19","37","9","0",135.8,1,0,1,"female",1,19,0,0,6,7,6,13,0,10.8,1.4,1.74,"Graduate"
"1","1","2","9500","daytime","1",138,"0","0","0","0",127.5,1,0,1,"female",1,18,0,0,8,9,8,14.5888888888889,0,16.2,0.3,-0.92,"Graduate"
"1","0","1","9500","daytime","1",133,"1","1","4","0",100,0,0,1,"female",0,20,0,1,8,8,7,11.5714285714286,0,12.7,3.7,-1.7,"Graduate"
"1","1","6","9500","daytime","1",150,"37","38","9","9",131.5,1,0,1,"female",1,19,0,0,8,8,7,12.6571428571429,0,12.7,3.7,-1.7,"Graduate"
"1","17","1","9147","daytime","1",117,"37","37","9","9",109.3,0,0,0,"female",0,22,1,0,5,11,1,10,0,9.4,-0.8,-3.12,"Dropout"
"1","1","1","9238","daytime","1",145,"19","1","0","5",127.9,1,0,1,"female",0,19,0,0,6,6,6,13.1666666666667,0,12.7,3.7,-1.7,"Graduate"
"1","0","1","9238","daytime","0",140,"37","37","9","9",140,1,0,1,"female",0,36,0,4,11,16,11,13,0,16.2,0.3,-0.92,"Graduate"
"1","0","1","9003","daytime","0",160,"37","38","9","7",160,0,0,1,"female",1,19,0,0,6,9,6,14,0,15.5,2.8,-4.06,"Graduate"
"1","17","1","9238","daytime","1",125,"0","0","0","0",119.8,0,0,1,"female",0,18,0,0,6,8,6,12.1428571428571,0,16.2,0.3,-0.92,"Graduate"
"0","43","4","9991","evening","0",133.1,"37","37","9","9",153,0,0,0,"female",0,40,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"1","1","2","9500","daytime","1",139,"38","37","9","7",125,1,0,1,"female",1,19,0,0,7,7,6,12.9,0,7.6,2.6,0.32,"Graduate"
"1","0","1","9085","daytime","0",120,"37","37","0","7",120,0,0,1,"female",0,32,2,3,9,13,3,11.6666666666667,2,15.5,2.8,-4.06,"Dropout"
"1","17","3","9070","daytime","1",120,"0","1","4","0",116.9,1,0,1,"female",0,19,0,0,6,7,6,13.4285714285714,0,8.9,1.4,3.51,"Graduate"
"2","39","1","9147","daytime","1",130,"37","37","9","9",117.9,0,0,1,"female",0,35,1,0,5,0,0,0,0,10.8,1.4,1.74,"Dropout"
"1","17","1","9853","daytime","1",150,"19","19","3","0",135,0,0,1,"female",0,29,0,2,8,11,8,11.375,0,12.7,3.7,-1.7,"Graduate"
"1","1","6","9500","daytime","1",143,"38","19","0","9",129.5,1,0,1,"female",1,18,0,0,8,8,7,13.7985714285714,0,10.8,1.4,1.74,"Graduate"
"2","39","1","8014","evening","0",100,"38","19","0","0",111.3,0,1,0,"female",0,25,0,0,6,6,6,13.5,0,7.6,2.6,0.32,"Graduate"
"0","39","1","8014","evening","0",133.1,"37","37","9","9",95,0,1,0,"female",0,50,0,0,5,6,0,0,0,8.9,1.4,3.51,"Dropout"
"2","1","1","9147","daytime","1",133.1,"0","0","0","0",131.8,0,0,1,"female",0,24,0,13,14,15,13,12.8461538461538,0,7.6,2.6,0.32,"Dropout"
"1","1","5","9119","daytime","1",132,"38","19","5","3",119.1,0,0,1,"female",0,18,0,0,5,8,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","17","1","9085","daytime","1",131,"38","38","0","0",125.4,1,0,1,"female",0,20,0,0,6,13,5,14.4285714285714,0,15.5,2.8,-4.06,"Graduate"
"1","0","1","9003","daytime","1",147,"1","37","4","9",140.7,1,1,1,"female",1,20,0,11,13,13,13,14.5384615384615,0,15.5,2.8,-4.06,"Graduate"
"1","43","1","9991","evening","1",141,"37","37","9","9",131.9,0,0,1,"female",0,21,0,5,10,17,5,12.4,0,9.4,-0.8,-3.12,"Dropout"
"1","1","1","9254","daytime","1",135,"38","37","9","7",139.2,0,0,1,"male",1,19,0,0,6,6,6,13.1666666666667,0,12.4,0.5,1.79,"Graduate"
"1","1","1","9500","daytime","1",133,"37","37","9","7",121.8,0,0,1,"male",1,18,0,0,8,8,8,12.93875,0,9.4,-0.8,-3.12,"Graduate"
"1","17","1","171","daytime","1",142,"37","37","9","9",132.9,0,0,1,"male",0,22,0,0,0,0,0,0,0,12.7,3.7,-1.7,"Graduate"
"1","0","1","9003","daytime","0",130,"37","37","9","0",130,0,0,1,"male",0,25,0,0,6,8,0,0,0,15.5,2.8,-4.06,"Dropout"
"2","39","1","9500","daytime","1",133.1,"37","37","9","9",130.1,0,0,0,"male",0,37,0,0,7,9,5,12.88,0,11.1,0.6,2.02,"Dropout"
"1","39","1","9500","daytime","1",133.1,"37","37","0","7",124.5,0,0,0,"male",0,38,0,0,7,11,4,11.8125,0,11.1,0.6,2.02,"Dropout"
"2","39","1","9670","daytime","1",130,"19","38","9","9",162.3,0,0,1,"male",0,36,0,0,6,12,5,11.4,0,13.9,-0.3,0.79,"Dropout"
"1","1","2","9500","daytime","1",149,"19","1","9","9",137.8,1,0,1,"male",0,18,0,0,8,8,7,13,0,12.7,3.7,-1.7,"Graduate"
"1","1","1","9670","daytime","1",130,"1","1","0","0",119.5,0,0,0,"male",0,19,0,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","39","1","9130","daytime","1",150,"1","1","4","0",110,0,1,1,"male",0,24,2,0,5,8,3,12.3333333333333,0,9.4,-0.8,-3.12,"Dropout"
"1","1","1","9238","daytime","1",106,"1","1","3","3",105,0,0,1,"male",0,20,0,0,6,9,5,12.1666666666667,0,11.1,0.6,2.02,"Graduate"
"1","1","1","171","daytime","1",162,"37","37","9","9",142.8,1,0,1,"male",0,21,0,0,0,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"2","43","3","9991","evening","1",120,"37","37","9","9",128.2,1,0,1,"male",0,32,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"2","39","1","9991","evening","0",133.1,"38","38","0","0",120,0,0,1,"male",0,39,0,0,5,5,1,10,0,12.7,3.7,-1.7,"Dropout"
"1","0","1","9119","daytime","0",130,"37","37","9","9",130,0,0,0,"male",0,33,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","17","2","9670","daytime","1",128,"37","38","5","0",121.7,0,0,1,"male",1,20,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,"Graduate"
"1","1","1","9003","daytime","1",124,"38","19","9","7",116,0,0,1,"male",0,19,0,0,6,10,6,14.1,0,16.2,0.3,-0.92,"Graduate"
"2","39","1","9991","evening","1",133.1,"37","37","5","0",133.2,0,0,0,"male",0,43,0,0,5,12,3,10.8,0,13.9,-0.3,0.79,"Dropout"
"2","43","1","9991","evening","1",114,"37","37","0","0",116.7,0,0,1,"male",0,49,0,0,5,9,4,11.6,1,16.2,0.3,-0.92,"Dropout"
"1","1","2","9773","daytime","1",140,"38","38","5","7",126.4,1,0,1,"male",1,18,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,"Graduate"
"1","1","1","9147","daytime","1",122,"1","19","9","9",120.3,1,0,1,"male",1,19,0,0,5,9,5,13.6,0,8.9,1.4,3.51,"Dropout"
"1","39","1","9070","daytime","1",140,"37","37","9","0",118,0,1,1,"male",1,45,0,0,6,6,0,0,0,16.2,0.3,-0.92,"Dropout"
"1","0","1","9670","daytime","1",160,"37","0","9","9",149.5,1,0,0,"male",0,19,0,0,6,8,6,13,0,13.9,-0.3,0.79,"Graduate"
"1","0","1","9003","daytime","0",130,"1","0","9","0",130,0,0,1,"male",1,21,0,0,6,8,4,11.75,0,13.9,-0.3,0.79,"Graduate"
"1","1","1","9670","daytime","1",141,"1","1","5","9",126.3,0,0,1,"male",1,18,0,0,6,7,5,13,0,13.9,-0.3,0.79,"Graduate"
"1","17","3","9147","daytime","1",127,"37","37","5","7",116.2,0,0,1,"male",0,18,1,0,5,13,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","17","1","9254","daytime","1",126,"37","37","5","0",126,0,0,0,"male",0,29,0,0,6,6,0,0,6,9.4,-0.8,-3.12,"Dropout"
"1","1","1","9670","daytime","1",131,"1","1","4","9",122.3,0,0,1,"male",0,19,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,"Graduate"
"1","0","1","9070","daytime","0",130,"1","1","9","9",131.8,0,0,1,"male",1,22,0,5,9,10,8,12.375,0,12.4,0.5,1.79,"Graduate"
"1","17","6","9500","daytime","1",140,"1","1","4","3",130.7,1,0,1,"male",1,18,0,0,8,11,8,12.8055555555556,0,11.1,0.6,2.02,"Dropout"
"1","1","1","171","daytime","1",140,"19","19","0","0",129.5,1,0,1,"male",0,20,0,0,0,0,0,0,0,10.8,1.4,1.74,"Dropout"
"0","39","1","9670","daytime","0",133.1,"37","37","9","7",130,0,1,1,"male",1,29,0,0,6,7,0,0,0,11.1,0.6,2.02,"Dropout"
"1","39","1","9670","daytime","1",120,"0","0","0","0",114,1,0,1,"male",0,29,0,0,5,8,4,11.25,0,7.6,2.6,0.32,"Dropout"
"1","17","1","171","daytime","1",123,"0","0","0","9",116.4,1,1,1,"male",0,19,0,0,0,0,0,0,0,10.8,1.4,1.74,"Dropout"
"1","1","1","9119","daytime","1",136,"38","38","9","9",121.7,1,0,1,"male",0,18,0,0,5,11,1,12,3,7.6,2.6,0.32,"Dropout"
"2","0","1","9254","daytime","1",136,"0","0","0","0",130,1,0,1,"male",0,22,0,2,6,12,2,12.5,0,7.6,2.6,0.32,"Dropout"
"1","43","1","9991","evening","1",120,"37","37","9","9",120,1,1,1,"male",0,34,0,4,10,10,6,11.5,0,10.8,1.4,1.74,"Dropout"
"1","43","1","9991","evening","0",160,"0","0","0","0",125,0,0,1,"male",0,26,0,0,5,7,5,13.7142857142857,0,13.9,-0.3,0.79,"Graduate"
"1","17","1","171","daytime","1",125,"37","37","0","9",134.1,1,0,1,"male",0,24,0,12,17,25,12,11.25,0,11.1,0.6,2.02,"Dropout"
"1","1","1","9670","daytime","1",146,"1","1","9","0",149.5,1,0,1,"male",1,17,0,0,6,8,6,13.4285714285714,0,11.1,0.6,2.02,"Graduate"
"1","0","1","9003","daytime","0",140,"19","38","0","7",140,1,0,1,"male",0,19,0,0,6,9,6,13.5,0,12.4,0.5,1.79,"Graduate"
"2","39","1","9003","daytime","1",111,"1","0","4","0",162.4,0,1,0,"male",0,49,0,2,7,7,5,11.2,0,8.9,1.4,3.51,"Dropout"
"1","43","1","9500","daytime","1",120,"0","0","4","5",136.6,0,0,1,"male",0,23,0,0,7,14,6,12.2,0,13.9,-0.3,0.79,"Dropout"
"1","0","3","9119","daytime","1",111,"1","19","9","0",111,1,0,1,"male",0,18,0,0,5,9,3,14.2,0,12.4,0.5,1.79,"Dropout"
"1","1","3","9670","daytime","1",106,"0","1","0","3",105.7,1,0,1,"male",0,19,0,0,6,9,5,13.8,0,8.9,1.4,3.51,"Graduate"
"1","1","1","9147","daytime","1",151,"1","38","4","7",137,1,0,1,"male",0,18,0,0,5,5,5,15,0,8.9,1.4,3.51,"Graduate"
"2","39","1","9254","daytime","0",133.1,"0","0","0","0",120,0,1,0,"male",0,45,0,0,6,12,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","39","1","9991","evening","1",120,"0","0","0","0",120.5,1,0,1,"male",0,30,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"1","0","1","9991","evening","0",120,"1","0","4","0",118.1,0,0,1,"male",0,28,0,9,13,13,9,11.3333333333333,0,8.9,1.4,3.51,"Dropout"
"1","39","1","9991","evening","1",110,"37","37","9","9",139,0,0,1,"male",0,40,0,0,5,0,0,0,0,12.7,3.7,-1.7,"Dropout"
